timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1503756326830,1610,HTTP Request,200,,Thread Group 1-156,text,true,,139284,196,293,293,941,0,1
1503756326841,1600,HTTP Request,200,,Thread Group 1-154,text,true,,139284,196,291,291,928,0,1
1503756326782,1659,HTTP Request,200,,Thread Group 1-143,text,true,,139284,196,291,291,990,0,1
1503756327035,1544,HTTP Request,200,,Thread Group 1-251,text,true,,139284,196,336,336,1401,0,1
1503756326760,1819,HTTP Request,200,,Thread Group 1-123,text,true,,139284,196,336,336,170,0,1
1503756327030,1551,HTTP Request,200,,Thread Group 1-244,text,true,,139284,196,336,336,1409,0,1
1503756327028,1553,HTTP Request,200,,Thread Group 1-245,text,true,,139284,196,336,336,1413,0,1
1503756326789,1792,HTTP Request,200,,Thread Group 1-149,text,true,,139284,196,336,336,1647,0,1
1503756326756,1826,HTTP Request,200,,Thread Group 1-119,text,true,,139284,196,336,336,348,0,1
1503756327039,1544,HTTP Request,200,,Thread Group 1-252,text,true,,139284,196,336,336,1397,0,0
1503756326717,1868,HTTP Request,200,,Thread Group 1-84,text,true,,139284,196,336,336,1459,0,4
1503756326892,1694,HTTP Request,200,,Thread Group 1-176,text,true,,139284,196,336,336,1444,0,1
1503756326886,1701,HTTP Request,200,,Thread Group 1-197,text,true,,139284,196,336,336,1481,0,1
1503756327015,1574,HTTP Request,200,,Thread Group 1-233,text,true,,139284,196,336,336,1421,0,0
1503756326942,1648,HTTP Request,200,,Thread Group 1-185,text,true,,139284,196,336,336,1445,0,1
1503756327026,1565,HTTP Request,200,,Thread Group 1-240,text,true,,139284,196,336,336,1414,0,1
1503756326706,1887,HTTP Request,200,,Thread Group 1-89,text,true,,139284,196,336,336,1628,0,1
1503756326798,1798,HTTP Request,200,,Thread Group 1-140,text,true,,139284,196,336,336,1638,0,1
1503756326677,1919,HTTP Request,200,,Thread Group 1-65,text,true,,139284,196,336,336,1499,0,0
